file,name,return_type,args
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""read failed"", true"
src/framework/core/filestream.cpp,throwError,,"""read failed"""
src/framework/core/filestream.cpp,throwError,,"""read failed"""
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""read failed"", true"
src/framework/core/filestream.cpp,throwError,,"""read failed"""
src/framework/core/filestream.cpp,throwError,,"""read failed"""
src/framework/core/filestream.cpp,FileStream::getString,std::string,
src/framework/core/filestream.cpp,if,,len > 0
src/framework/core/filestream.cpp,if,,m_fileHandle
src/framework/core/filestream.cpp,throwError,,"""read failed"", true"
src/framework/core/filestream.cpp,throwError,,"""read failed"""
src/framework/core/filestream.cpp,throwError,,"""read failed"""
src/framework/core/filestream.cpp,throwError,,"""read failed because string is too big"""
src/framework/core/filestream.cpp,FileStream::getBinaryTree,BinaryTreePtr,
src/framework/core/filestream.cpp,FileStream::startNode,void,uint8 n
src/framework/core/filestream.cpp,addU8,,BINARYTREE_NODE_START
src/framework/core/filestream.cpp,addU8,,n
src/framework/core/filestream.cpp,FileStream::endNode,void,
src/framework/core/filestream.cpp,addU8,,BINARYTREE_NODE_END
src/framework/core/filestream.cpp,FileStream::addU8,void,uint8 v
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""write failed"", true"
src/framework/core/filestream.cpp,FileStream::addU16,void,uint16 v
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""write failed"", true"
src/framework/core/filestream.cpp,stdext::writeULE16,,"&m_data[m_pos], v"
src/framework/core/filestream.cpp,FileStream::addU32,void,uint32 v
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""write failed"", true"
src/framework/core/filestream.cpp,stdext::writeULE32,,"&m_data[m_pos], v"
src/framework/core/filestream.cpp,FileStream::addU64,void,uint64 v
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""write failed"", true"
src/framework/core/filestream.cpp,stdext::writeULE64,,"&m_data[m_pos], v"
src/framework/core/filestream.cpp,FileStream::add8,void,int8 v
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""write failed"", true"
src/framework/core/filestream.cpp,FileStream::add16,void,int16 v
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""write failed"", true"
src/framework/core/filestream.cpp,stdext::writeSLE16,,"&m_data[m_pos], v"
src/framework/core/filestream.cpp,FileStream::add32,void,int32 v
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""write failed"", true"
src/framework/core/filestream.cpp,stdext::writeSLE32,,"&m_data[m_pos], v"
src/framework/core/filestream.cpp,FileStream::add64,void,int64 v
src/framework/core/filestream.cpp,if,,!m_caching
src/framework/core/filestream.cpp,throwError,,"""write failed"", true"
src/framework/core/filestream.cpp,stdext::writeSLE64,,"&m_data[m_pos], v"
src/framework/core/filestream.cpp,FileStream::addString,void,const std::string& v
src/framework/core/filestream.cpp,FileStream::throwError,void,"const std::string& message, bool physfsError"
src/framework/core/filestream.cpp,stdext::throw_exception,,completeMessage
src/framework/core/filestream.h,FileStream,public:,"const std::string& name, PHYSFS_File *fileHandle, bool writeable"
src/framework/core/filestream.h,FileStream,,"const std::string& name, std::string&& buffer"
src/framework/core/filestream.h,~FileStream,,
src/framework/core/filestream.h,close,void,
src/framework/core/filestream.h,flush,void,
src/framework/core/filestream.h,write,void,"const void *buffer, uint count"
src/framework/core/filestream.h,read,int,"void *buffer, uint size, uint nmemb = 1"
src/framework/core/filestream.h,seek,void,uint pos
src/framework/core/filestream.h,skip,void,uint len
src/framework/core/filestream.h,size,uint,
src/framework/core/filestream.h,tell,uint,
src/framework/core/filestream.h,eof,bool,
src/framework/core/filestream.h,name,std::string,
src/framework/core/filestream.h,getString,std::string,
src/framework/core/filestream.h,getBinaryTree,BinaryTreePtr,
src/framework/core/filestream.h,startNode,void,uint8 n
src/framework/core/filestream.h,endNode,void,
src/framework/core/filestream.h,addU8,void,uint8 v
src/framework/core/filestream.h,addU16,void,uint16 v
src/framework/core/filestream.h,addU32,void,uint32 v
src/framework/core/filestream.h,addU64,void,uint64 v
src/framework/core/filestream.h,add8,void,int8 v
src/framework/core/filestream.h,add16,void,int16 v
src/framework/core/filestream.h,add32,void,int32 v
src/framework/core/filestream.h,add64,void,int64 v
src/framework/core/filestream.h,addString,void,const std::string& v
src/framework/core/filestream.h,addPos,void,"uint16 x, uint16 y, uint8 z"
src/framework/core/filestream.h,addPoint,void,const Point& p
src/framework/core/filestream.h,asFileStream,FileStreamPtr,
src/framework/core/filestream.h,initFromGzip,private: bool,const std::string& buffer
src/framework/core/filestream.h,checkWrite,void,
src/framework/core/filestream.h,throwError,void,"const std::string& message, bool physfsError = false"
src/framework/core/graphicalapplication.cpp,GraphicalApplication::init,void,std::vector<std::string>& args
src/framework/core/graphicalapplication.cpp,Application::init,,args
src/framework/core/graphicalapplication.cpp,GraphicalApplication::deinit,void,
src/framework/core/graphicalapplication.cpp,Application::deinit,,
src/framework/core/graphicalapplication.cpp,GraphicalApplication::terminate,void,
src/framework/core/graphicalapplication.cpp,Application::terminate,,
src/framework/core/graphicalapplication.cpp,GraphicalApplication::run,void,
src/framework/core/graphicalapplication.cpp,poll,,
src/framework/core/graphicalapplication.cpp,pollGraphics,,
src/framework/core/graphicalapplication.cpp,poll,,
src/framework/core/graphicalapplication.cpp,pollGraphics,,
src/framework/core/graphicalapplication.cpp,while,,!m_stopping
src/framework/core/graphicalapplication.cpp,poll,,
src/framework/core/graphicalapplication.cpp,if,,drawQueue && drawMapQueue && m_maxFps > 0
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_MAIN, ""Sleep"""
src/framework/core/graphicalapplication.cpp,stdext::millisleep,,1
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_MAIN, ""DrawMapBackground"""
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_MAIN, ""DrawMapForeground"""
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_MAIN, ""DrawForeground"""
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_MAIN, ""Sleep"""
src/framework/core/graphicalapplication.cpp,stdext::millisleep,,1
src/framework/core/graphicalapplication.cpp,while,,!m_stopping
src/framework/core/graphicalapplication.cpp,pollGraphics,,
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""Sleep"""
src/framework/core/graphicalapplication.cpp,stdext::millisleep,,1
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""Sleep"""
src/framework/core/graphicalapplication.cpp,stdext::millisleep,,1
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""Wait"""
src/framework/core/graphicalapplication.cpp,stdext::millisleep,,1
src/framework/core/graphicalapplication.cpp,if,,m_scaling > 1.0f
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""SetupScaling"""
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""UpdateMap"""
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""Clear"""
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""DrawFirstForeground"""
src/framework/core/graphicalapplication.cpp,if,,toDrawMapQueue
src/framework/core/graphicalapplication.cpp,if,,isOnline
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""DrawMapBackground"""
src/framework/core/graphicalapplication.cpp,if,,shader
src/framework/core/graphicalapplication.cpp,if,,shader
src/framework/core/graphicalapplication.cpp,if,,toDrawMapForegroundQueue
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""DrawMapForeground"""
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""DrawSecondForeground"""
src/framework/core/graphicalapplication.cpp,if,,g_extras.debugRender
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""DrawGraphs"""
src/framework/core/graphicalapplication.cpp,for,,"int i = 0, x = 60, y = 30; i <= GRAPH_LAST; ++i"
src/framework/core/graphicalapplication.cpp,if,,m_scaling > 1.0f
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""DrawScaled"""
src/framework/core/graphicalapplication.cpp,s,AutoStat,"STATS_RENDER, ""SwapBuffers"""
src/framework/core/graphicalapplication.cpp,std::exit,,0
src/framework/core/graphicalapplication.cpp,if,,totalFrames > m_maxFps * 3600 * 1.4
src/framework/core/graphicalapplication.cpp,GraphicalApplication::poll,void,
src/framework/core/graphicalapplication.cpp,Application::poll,,
src/framework/core/graphicalapplication.cpp,GraphicalApplication::pollGraphics,void,
src/framework/core/graphicalapplication.cpp,GraphicalApplication::close,void,
src/framework/core/graphicalapplication.cpp,Application::close,,
src/framework/core/graphicalapplication.cpp,GraphicalApplication::resize,void,const Size& size
src/framework/core/graphicalapplication.cpp,scale,,m_scaling
src/framework/core/graphicalapplication.cpp,GraphicalApplication::inputEvent,void,InputEvent event
src/framework/core/graphicalapplication.cpp,GraphicalApplication::doScreenshot,void,std::string file
src/framework/core/graphicalapplication.cpp,GraphicalApplication::scaleUp,void,
src/framework/core/graphicalapplication.cpp,scale,,m_scaling + 0.5
src/framework/core/graphicalapplication.cpp,GraphicalApplication::scaleDown,void,
src/framework/core/graphicalapplication.cpp,scale,,m_scaling - 0.5
src/framework/core/graphicalapplication.cpp,GraphicalApplication::scale,void,float value
src/framework/core/graphicalapplication.cpp,if,,m_scaling == value
src/framework/core/graphicalapplication.cpp,GraphicalApplication::setSmooth,void,bool value
src/framework/core/graphicalapplication.cpp,GraphicalApplication::doMapScreenshot,void,std::string fileName
src/framework/core/graphicalapplication.h,init,public: void,std::vector<std::string>& args
src/framework/core/graphicalapplication.h,deinit,void,
src/framework/core/graphicalapplication.h,terminate,void,
src/framework/core/graphicalapplication.h,run,void,
src/framework/core/graphicalapplication.h,poll,void,
src/framework/core/graphicalapplication.h,pollGraphics,void,
src/framework/core/graphicalapplication.h,close,void,
src/framework/core/graphicalapplication.h,willRepaint,bool,
src/framework/core/graphicalapplication.h,repaint,void,
src/framework/core/graphicalapplication.h,setMaxFps,void,int maxFps
src/framework/core/graphicalapplication.h,getMaxFps,int,
src/framework/core/graphicalapplication.h,getFps,int,
src/framework/core/graphicalapplication.h,getGraphicsFps,int,
src/framework/core/graphicalapplication.h,getProcessingFps,int,
src/framework/core/graphicalapplication.h,isOnInputEvent,bool,
src/framework/core/graphicalapplication.h,getIteration,int,
src/framework/core/graphicalapplication.h,doScreenshot,void,std::string file
src/framework/core/graphicalapplication.h,scaleUp,void,
src/framework/core/graphicalapplication.h,scaleDown,void,
src/framework/core/graphicalapplication.h,scale,void,float value
src/framework/core/graphicalapplication.h,setSmooth,void,bool value
src/framework/core/graphicalapplication.h,doMapScreenshot,void,std::string fileName
src/framework/core/graphicalapplication.h,resize,protected: void,const Size& size
src/framework/core/graphicalapplication.h,inputEvent,void,InputEvent event
src/framework/core/inputevent.h,InputEvent,,
src/framework/core/inputevent.h,reset,,
src/framework/core/inputevent.h,reset,void,Fw::InputEventType eventType = Fw::NoInputEvent
src/framework/core/logger.cpp,Logger::log,void,"Fw::LogLevel level, const std::string& message"
src/framework/core/logger.cpp,lock,std::unique_lock<std::recursive_mutex>,"m_mutex, std::try_to_lock"
src/framework/core/logger.cpp,if,,m_onLog
src/framework/core/logger.cpp,m_onLog,,"level, outmsg, now"
src/framework/core/logger.cpp,if,,!m_testingMode
src/framework/core/logger.cpp,::quick_exit,,-1
src/framework/core/logger.cpp,exit,,-1
src/framework/core/logger.cpp,Logger::logFunc,void,"Fw::LogLevel level, const std::string& message, std::string prettyFunction"
src/framework/core/logger.cpp,lock,std::lock_guard<std::recursive_mutex>,m_mutex
src/framework/core/logger.cpp,Logger::fireOldMessages,void,
src/framework/core/logger.cpp,lock,std::lock_guard<std::recursive_mutex>,m_mutex
src/framework/core/logger.cpp,if,,m_onLog
src/framework/core/logger.cpp,for,,const LogMessage& logMessage : backup
src/framework/core/logger.cpp,m_onLog,,"logMessage.level, logMessage.message, logMessage.when"
src/framework/core/logger.cpp,Logger::setLogFile,void,const std::string& file
src/framework/core/logger.cpp,lock,std::lock_guard<std::recursive_mutex>,m_mutex
src/framework/core/logger.cpp,if,,length > 0
src/framework/core/logger.cpp,fatalError,void,"const char* error, const char* file, int line"
src/framework/core/logger.h,log,public: void,"Fw::LogLevel level, const std::string& message"
src/framework/core/logger.h,logFunc,void,"Fw::LogLevel level, const std::string& message, std::string prettyFunction"
src/framework/core/logger.h,debug,void,const std::string& what
src/framework/core/logger.h,info,void,const std::string& what
src/framework/core/logger.h,warning,void,const std::string& what
src/framework/core/logger.h,error,void,const std::string& what
src/framework/core/logger.h,fatal,void,const std::string& what
src/framework/core/logger.h,fireOldMessages,void,
src/framework/core/logger.h,setLogFile,void,const std::string& file
src/framework/core/logger.h,setOnLog,void,const OnLogCallback& onLog
src/framework/core/logger.h,getLastLog,std::string,
src/framework/core/logger.h,setTestingMode,void,
src/framework/core/logger.h,logTraceDebug,,__count
src/framework/core/logger.h,logTraceDebug,,__count
src/framework/core/module.cpp,Module::load,bool,
src/framework/core/module.cpp,for,,const std::string& depName : m_dependencies
src/framework/core/module.cpp,stdext::throw_exception,,"""cannot depend on itself"""
src/framework/core/module.cpp,for,,const std::string& script : m_scripts
src/framework/core/module.cpp,errorHandler,,*error
src/framework/core/module.cpp,if,,m_sandboxed
src/framework/core/module.cpp,errorHandler,,*error
src/framework/core/module.cpp,for,,const std::string& modName : m_loadLaterModules
src/framework/core/module.cpp,Module::unload,void,
src/framework/core/module.cpp,if,,m_loaded
src/framework/core/module.cpp,Module::reload,bool,
src/framework/core/module.cpp,unload,,
src/framework/core/module.cpp,load,return,
src/framework/core/module.cpp,Module::isDependent,bool,
src/framework/core/module.cpp,Module::hasDependency,bool,"const std::string& name, bool recursive"
src/framework/core/module.cpp,if,,recursive
src/framework/core/module.cpp,for,,const std::string& depName : m_dependencies
src/framework/core/module.cpp,Module::getSandbox,int,LuaInterface* lua
src/framework/core/module.cpp,Module::discover,void,const OTMLNodePtr& moduleNode
src/framework/core/module.h,Module,public:,const std::string& name
src/framework/core/module.h,load,bool,
src/framework/core/module.h,unload,void,
src/framework/core/module.h,reload,bool,
src/framework/core/module.h,canUnload,bool,
src/framework/core/module.h,canReload,bool,
src/framework/core/module.h,isLoaded,bool,
src/framework/core/module.h,isReloadable,bool,
src/framework/core/module.h,isDependent,bool,
src/framework/core/module.h,isSandboxed,bool,
src/framework/core/module.h,hasDependency,bool,"const std::string& name, bool recursive = false"
src/framework/core/module.h,getSandbox,int,LuaInterface *lua
src/framework/core/module.h,getDescription,std::string,
src/framework/core/module.h,getName,std::string,
src/framework/core/module.h,getAuthor,std::string,
src/framework/core/module.h,getWebsite,std::string,
src/framework/core/module.h,getVersion,std::string,
src/framework/core/module.h,isAutoLoad,bool,
src/framework/core/module.h,getAutoLoadPriority,int,
src/framework/core/module.h,asModule,ModulePtr,
src/framework/core/module.h,discover,protected: void,const OTMLNodePtr& moduleNode
src/framework/core/modulemanager.cpp,ModuleManager::clear,void,
src/framework/core/modulemanager.cpp,ModuleManager::discoverModules,void,
src/framework/core/modulemanager.cpp,for,,auto& dir : dirs
src/framework/core/modulemanager.cpp,for,,auto& dir : dirs
src/framework/core/modulemanager.cpp,for,,auto& mod : modules
src/framework/core/modulemanager.cpp,ModuleManager::autoLoadModules,void,int maxPriority
src/framework/core/modulemanager.cpp,for,,auto& pair : m_autoLoadModules
src/framework/core/modulemanager.cpp,ModuleManager::discoverModule,ModulePtr,const std::string& moduleFile
src/framework/core/modulemanager.cpp,if,,!module
src/framework/core/modulemanager.cpp,ModuleManager::ensureModuleLoaded,void,const std::string& moduleName
src/framework/core/modulemanager.cpp,ModuleManager::unloadModules,void,
src/framework/core/modulemanager.cpp,ModuleManager::reloadModules,void,
src/framework/core/modulemanager.cpp,for,,int i=0;i<10;++i
src/framework/core/modulemanager.cpp,for,,const ModulePtr& module : modulesBackup
src/framework/core/modulemanager.cpp,ModuleManager::getModule,ModulePtr,const std::string& moduleName
src/framework/core/modulemanager.cpp,ModuleManager::updateModuleLoadOrder,void,ModulePtr module
src/framework/core/modulemanager.h,clear,public: void,
src/framework/core/modulemanager.h,discoverModules,void,
src/framework/core/modulemanager.h,autoLoadModules,void,int maxPriority
src/framework/core/modulemanager.h,discoverModule,ModulePtr,const std::string& moduleFile
src/framework/core/modulemanager.h,ensureModuleLoaded,void,const std::string& moduleName
src/framework/core/modulemanager.h,unloadModules,void,
src/framework/core/modulemanager.h,reloadModules,void,
src/framework/core/modulemanager.h,getModule,ModulePtr,const std::string& moduleName
src/framework/core/modulemanager.h,getModules,std::deque<ModulePtr>,
src/framework/core/modulemanager.h,updateModuleLoadOrder,protected: void,ModulePtr module
src/framework/core/resourcemanager.cpp,ResourceManager::init,void,const char *argv0
src/framework/core/resourcemanager.cpp,PHYSFS_init,,argv0
src/framework/core/resourcemanager.cpp,PHYSFS_permitSymbolicLinks,,1
src/framework/core/resourcemanager.cpp,ResourceManager::terminate,void,
src/framework/core/resourcemanager.cpp,PHYSFS_deinit,,
src/framework/core/resourcemanager.cpp,ResourceManager::launchCorrect,bool,"const std::string& product, const std::string& app"
src/framework/core/resourcemanager.cpp,stdext::tolower,,fileName2
src/framework/core/resourcemanager.cpp,stdext::tolower,,fileName1
src/framework/core/resourcemanager.cpp,if,,!ec && writeTime > lastWrite
src/framework/core/resourcemanager.cpp,stdext::tolower,,fileName1
src/framework/core/resourcemanager.cpp,ResourceManager::setupWriteDir,bool,"const std::string& product, const std::string& app"
src/framework/core/resourcemanager.cpp,if,,!localDir
src/framework/core/resourcemanager.cpp,ResourceManager::setup,bool,
src/framework/core/resourcemanager.cpp,if,,file
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,for,,const std::string& dir : possiblePaths
src/framework/core/resourcemanager.cpp,for,,const std::string& dir : possiblePaths
src/framework/core/resourcemanager.cpp,if,,!file
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,ResourceManager::getCompactName,std::string,
src/framework/core/resourcemanager.cpp,unmountMemoryData,,
src/framework/core/resourcemanager.cpp,for,,const std::string& dir : possiblePaths
src/framework/core/resourcemanager.cpp,for,,const std::string& dir : possiblePaths
src/framework/core/resourcemanager.cpp,ResourceManager::loadDataFromSelf,bool,bool unmountIfMounted
src/framework/core/resourcemanager.cpp,AAsset_close,,file
src/framework/core/resourcemanager.cpp,if,,size < 1024 || size > 1024 * 1024 * 128
src/framework/core/resourcemanager.cpp,for,,"size_t i = 0, end = size - 128; i < end; ++i"
src/framework/core/resourcemanager.cpp,if,,v[i] == 0x50 && v[i + 1] == 0x4b && v[i + 2] == 0x03 && v[i + 3] == 0x04 && v[i + 4] == 0x14
src/framework/core/resourcemanager.cpp,if,,compSize < 1024 * 1024 * 512 && decompSize < 1024 * 1024 * 512
src/framework/core/resourcemanager.cpp,unmountMemoryData,,
src/framework/core/resourcemanager.cpp,ResourceManager::fileExists,bool,const std::string& fileName
src/framework/core/resourcemanager.cpp,ResourceManager::directoryExists,bool,const std::string& directoryName
src/framework/core/resourcemanager.cpp,ResourceManager::readFileStream,void,"const std::string& fileName, std::iostream& out"
src/framework/core/resourcemanager.cpp,ResourceManager::readFileContents,std::string,"const std::string& fileName, bool safe"
src/framework/core/resourcemanager.cpp,buffer,std::string,"fileSize, 0"
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,if,,safe
src/framework/core/resourcemanager.cpp,for,,auto& it : unencryptedExtensions
src/framework/core/resourcemanager.cpp,ResourceManager::isFileEncryptedOrCompressed,bool,const std::string& fileName
src/framework/core/resourcemanager.cpp,if,,dfile
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,ResourceManager::writeFileBuffer,bool,"const std::string& fileName, const uchar* data, uint size"
src/framework/core/resourcemanager.cpp,if,,!file
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,ResourceManager::writeFileStream,bool,"const std::string& fileName, std::iostream& in"
src/framework/core/resourcemanager.cpp,buffer,std::vector<char>,size
src/framework/core/resourcemanager.cpp,ResourceManager::writeFileContents,bool,"const std::string& fileName, const std::string& data"
src/framework/core/resourcemanager.cpp,ResourceManager::openFile,FileStreamPtr,"const std::string& fileName, bool dontCache"
src/framework/core/resourcemanager.cpp,ResourceManager::appendFile,FileStreamPtr,const std::string& fileName
src/framework/core/resourcemanager.cpp,ResourceManager::createFile,FileStreamPtr,const std::string& fileName
src/framework/core/resourcemanager.cpp,ResourceManager::deleteFile,bool,const std::string& fileName
src/framework/core/resourcemanager.cpp,ResourceManager::makeDir,bool,const std::string directory
src/framework/core/resourcemanager.cpp,ResourceManager::listDirectoryFiles,std::list<std::string>,"const std::string& directoryPath, bool fullPath /* = false */, bool raw /*= false*/"
src/framework/core/resourcemanager.cpp,for,,int i = 0; rc[i] != NULL; i++
src/framework/core/resourcemanager.cpp,PHYSFS_freeList,,rc
src/framework/core/resourcemanager.cpp,ResourceManager::resolvePath,std::string,std::string path
src/framework/core/resourcemanager.cpp,stdext::replace_all,,"path, ""//"", ""/"""
src/framework/core/resourcemanager.cpp,for,,auto extra : extra_check
src/framework/core/resourcemanager.cpp,ResourceManager::guessFilePath,std::string,"const std::string& filename, const std::string& type"
src/framework/core/resourcemanager.cpp,ResourceManager::isFileType,bool,"const std::string& filename, const std::string& type"
src/framework/core/resourcemanager.cpp,ResourceManager::fileChecksum,std::string,const std::string& path
src/framework/core/resourcemanager.cpp,buffer,std::string,"fileSize, 0"
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,zip_error_init,,&error
src/framework/core/resourcemanager.cpp,zip_stat_init,,&file_stat
src/framework/core/resourcemanager.cpp,for,,zip_int64_t entry_idx = 0; entry_idx < entries; entry_idx++
src/framework/core/resourcemanager.cpp,name,std::string,file_stat.name
src/framework/core/resourcemanager.cpp,stdext::replace_all,,"name, ""\\"", ""/"""
src/framework/core/resourcemanager.cpp,zip_error_fini,,&error
src/framework/core/resourcemanager.cpp,ResourceManager::selfChecksum,std::string,
src/framework/core/resourcemanager.cpp,ResourceManager::updateData,void,"const std::set<std::string>& files, bool reMount"
src/framework/core/resourcemanager.cpp,zip_error_init,,&error
src/framework/core/resourcemanager.cpp,zip_source_keep,,src
src/framework/core/resourcemanager.cpp,zip_error_fini,,&error
src/framework/core/resourcemanager.cpp,for,,auto fileName : files
src/framework/core/resourcemanager.cpp,if,,dFile
src/framework/core/resourcemanager.cpp,PHYSFS_readBytes,,"file, buffer, fileSize"
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,chunk,std::vector<char>,CHUNK_SIZE
src/framework/core/resourcemanager.cpp,while,,zipSize > 0
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,zip_source_close,,src
src/framework/core/resourcemanager.cpp,zip_source_free,,src
src/framework/core/resourcemanager.cpp,if,,reMount
src/framework/core/resourcemanager.cpp,unmountMemoryData,,
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,ResourceManager::updateExecutable,void,std::string fileName
src/framework/core/resourcemanager.cpp,path,std::filesystem::path,m_binaryPath
src/framework/core/resourcemanager.cpp,PHYSFS_close,,file
src/framework/core/resourcemanager.cpp,installDlls,,newBinaryPath
src/framework/core/resourcemanager.cpp,ResourceManager::createArchive,std::string,"const std::map<std::string, std::string>& files"
src/framework/core/resourcemanager.cpp,zip_error_init,,&error
src/framework/core/resourcemanager.cpp,zip_source_keep,,src
src/framework/core/resourcemanager.cpp,zip_error_fini,,&error
src/framework/core/resourcemanager.cpp,for,,auto& file : files
src/framework/core/resourcemanager.cpp,data,std::string,"zipSize, '\0'"
src/framework/core/resourcemanager.cpp,zip_source_close,,src
src/framework/core/resourcemanager.cpp,zip_source_free,,src
src/framework/core/resourcemanager.cpp,zip_error_init,,&error
src/framework/core/resourcemanager.cpp,zip_stat_init,,&file_stat
src/framework/core/resourcemanager.cpp,for,,zip_int64_t entry_idx = 0; entry_idx < entries; entry_idx++
src/framework/core/resourcemanager.cpp,name,std::string,file_stat.name
src/framework/core/resourcemanager.cpp,stdext::replace_all,,"name, ""\\"", ""/"""
src/framework/core/resourcemanager.cpp,buffer,std::string,"file_stat.size, '\0'"
src/framework/core/resourcemanager.cpp,zip_fclose,,file
src/framework/core/resourcemanager.cpp,zip_error_fini,,&error
src/framework/core/resourcemanager.cpp,ResourceManager::installDlls,void,std::filesystem::path dest
src/framework/core/resourcemanager.cpp,for,,auto& dll : dlls
src/framework/core/resourcemanager.cpp,std::filesystem::copy_file,,"dll_path, out_path"
src/framework/core/resourcemanager.cpp,ResourceManager::encrypt,void,const std::string& seed
src/framework/core/resourcemanager.cpp,for,,auto& dir : dirsToCheck
src/framework/core/resourcemanager.cpp,in_file,std::ifstream,"it, std::ios::binary"
src/framework/core/resourcemanager.cpp,out_file,std::ofstream,"it, std::ios::binary"
src/framework/core/resourcemanager.cpp,ResourceManager::decryptBuffer,bool,std::string& buffer
src/framework/core/resourcemanager.cpp,if,,adler != addlerCheck
src/framework/core/resourcemanager.cpp,if,,m_customEncryption == 0
src/framework/core/resourcemanager.cpp,ResourceManager::encryptBuffer,bool,"std::string& buffer, uint32_t seed"
src/framework/core/resourcemanager.cpp,ResourceManager::setLayout,void,std::string layout
src/framework/core/resourcemanager.cpp,stdext::tolower,,layout
src/framework/core/resourcemanager.cpp,stdext::replace_all,,"layout, ""/"", """""
src/framework/core/resourcemanager.cpp,if,,"layout == ""default"""
src/framework/core/resourcemanager.cpp,ResourceManager::mountMemoryData,bool,const std::shared_ptr<std::vector<uint8_t>>& data
src/framework/core/resourcemanager.cpp,PHYSFS_unmount,,"""memory_data.zip"""
src/framework/core/resourcemanager.cpp,ResourceManager::unmountMemoryData,void,
src/framework/core/resourcemanager.h,init,void,const char *argv0
src/framework/core/resourcemanager.h,terminate,void,
src/framework/core/resourcemanager.h,launchCorrect,bool,"const std::string& product, const std::string& app"
src/framework/core/resourcemanager.h,setupWriteDir,bool,"const std::string& product, const std::string& app"
src/framework/core/resourcemanager.h,setup,bool,
src/framework/core/resourcemanager.h,getCompactName,std::string,
src/framework/core/resourcemanager.h,loadDataFromSelf,bool,bool unmountIfMounted = false
src/framework/core/resourcemanager.h,fileExists,bool,const std::string& fileName
src/framework/core/resourcemanager.h,directoryExists,bool,const std::string& directoryName
src/framework/core/resourcemanager.h,readFileStream,void,"const std::string& fileName, std::iostream& out"
src/framework/core/resourcemanager.h,readFileContents,std::string,"const std::string& fileName, bool safe = false"
src/framework/core/resourcemanager.h,readFileContentsSafe,std::string,const std::string& fileName
src/framework/core/resourcemanager.h,isFileEncryptedOrCompressed,bool,const std::string& fileName
src/framework/core/resourcemanager.h,writeFileBuffer,bool,"const std::string& fileName, const uchar* data, uint size"
src/framework/core/resourcemanager.h,writeFileContents,bool,"const std::string& fileName, const std::string& data"
src/framework/core/resourcemanager.h,writeFileStream,bool,"const std::string& fileName, std::iostream& in"
src/framework/core/resourcemanager.h,openFile,FileStreamPtr,"const std::string& fileName, bool dontCache = false"
src/framework/core/resourcemanager.h,appendFile,FileStreamPtr,const std::string& fileName
src/framework/core/resourcemanager.h,createFile,FileStreamPtr,const std::string& fileName
