file,line,path,type,base,id,props_json
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,427,SettingsPanel/Label,Label,,,"{""anchors.top"": ""parent.top"", ""anchors.left"": ""prev.right"", ""anchors.right"": ""parent.right"", ""margin-left"": ""10"", ""text-align"": ""center"", ""font"": ""verdana-11px-rounded"", ""text"": ""Profile:""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,436,SettingsPanel/TextEdit#profileName,TextEdit,,profileName,"{""id"": ""profileName"", ""anchors.top"": ""prev.bottom"", ""margin-top"": ""3"", ""anchors.left"": ""prev.left"", ""anchors.right"": ""prev.right"", ""margin-left"": ""20"", ""margin-right"": ""20""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,445,SettingsPanel/Button#resetSettings,Button,,resetSettings,"{""id"": ""resetSettings"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""parent.bottom"", ""text-align"": ""center"", ""text"": ""Reset Settings""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,452,SettingsPanel/CheckBox#IgnoreMana,CheckBox,,IgnoreMana,"{""id"": ""IgnoreMana"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-top"": ""5"", ""width"": ""200"", ""text"": ""Check RL Tibia conditions""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,460,SettingsPanel/CheckBox#Kills,CheckBox,,Kills,"{""id"": ""Kills"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""prev.left"", ""margin-top"": ""8"", ""width"": ""200"", ""height"": ""22"", ""text"": ""Don't use area attacks if less than kills to red skull"", ""text-wrap"": ""true"", ""text-align"": ""left""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,471,SettingsPanel/SpinBox#KillsAmount,SpinBox,,KillsAmount,"{""id"": ""KillsAmount"", ""anchors.top"": ""prev.top"", ""anchors.bottom"": ""prev.bottom"", ""anchors.left"": ""prev.right"", ""text-align"": ""left"", ""width"": ""30"", ""minimum"": ""1"", ""maximum"": ""10"", ""focusable"": ""true"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,483,SettingsPanel/CheckBox#Rotate,CheckBox,,Rotate,"{""id"": ""Rotate"", ""anchors.top"": ""Kills.bottom"", ""anchors.left"": ""Kills.left"", ""margin-top"": ""8"", ""width"": ""220"", ""text"": ""Turn to side with most monsters""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,491,SettingsPanel/CheckBox#Cooldown,CheckBox,,Cooldown,"{""id"": ""Cooldown"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""prev.left"", ""margin-top"": ""8"", ""width"": ""220"", ""text"": ""Check spell cooldowns""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,499,SettingsPanel/CheckBox#Visible,CheckBox,,Visible,"{""id"": ""Visible"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""prev.left"", ""margin-top"": ""8"", ""width"": ""245"", ""text"": ""Items must be visible (recommended)""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,507,SettingsPanel/CheckBox#PvpMode,CheckBox,,PvpMode,"{""id"": ""PvpMode"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""prev.left"", ""margin-top"": ""8"", ""width"": ""245"", ""text"": ""PVP mode""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,515,SettingsPanel/CheckBox#PvpSafe,CheckBox,,PvpSafe,"{""id"": ""PvpSafe"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""prev.left"", ""margin-top"": ""8"", ""width"": ""245"", ""text"": ""PVP safe""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,523,SettingsPanel/CheckBox#Training,CheckBox,,Training,"{""id"": ""Training"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""prev.left"", ""margin-top"": ""8"", ""width"": ""245"", ""text"": ""Stop when attacking trainers""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,531,SettingsPanel/CheckBox#BlackListSafe,CheckBox,,BlackListSafe,"{""id"": ""BlackListSafe"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""prev.left"", ""margin-top"": ""8"", ""width"": ""200"", ""height"": ""18"", ""text"": ""Stop if Anti-RS player in range""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,540,SettingsPanel/SpinBox#AntiRsRange,SpinBox,,AntiRsRange,"{""id"": ""AntiRsRange"", ""anchors.top"": ""prev.top"", ""anchors.bottom"": ""prev.bottom"", ""anchors.left"": ""prev.right"", ""text-align"": ""center"", ""width"": ""50"", ""minimum"": ""1"", ""maximum"": ""10"", ""focusable"": ""true"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,552,AttackBotWindow,AttackBotWindow,MainWindow,,"{""size"": ""535 300"", ""padding"": ""15"", ""text"": ""AttackBot v2""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,558,AttackBotWindow/Label#mainLabel,Label,,mainLabel,"{""id"": ""mainLabel"", ""anchors.left"": ""parent.left"", ""anchors.right"": ""parent.right"", ""anchors.top"": ""parent.top"", ""margin-top"": ""10"", ""margin-left"": ""2"", ""text-align"": ""left"", ""font"": ""verdana-11px-rounded"", ""color"": ""#aeaeae""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,570,AttackBotWindow/SettingsPanel#settingsPanel,SettingsPanel,,settingsPanel,"{""id"": ""settingsPanel"", ""anchors.top"": ""prev.bottom"", ""margin-top"": ""10"", ""anchors.left"": ""parent.left"", ""margin-left"": ""2""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,577,AttackBotWindow/Label#settingsLabel,Label,,settingsLabel,"{""id"": ""settingsLabel"", ""anchors.left"": ""prev.left"", ""margin-left"": ""3"", ""text"": ""Settings"", ""color"": ""#fe4400"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,586,AttackBotWindow/AttackBotPanel#mainPanel,AttackBotPanel,,mainPanel,"{""id"": ""mainPanel"", ""anchors.top"": ""mainLabel.bottom"", ""margin-top"": ""10"", ""anchors.left"": ""parent.left"", ""margin-left"": ""2"", ""visible"": ""false""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,594,AttackBotWindow/Label#shooterLabel,Label,,shooterLabel,"{""id"": ""shooterLabel"", ""anchors.left"": ""prev.left"", ""margin-left"": ""3"", ""text"": ""Spell Shooter"", ""color"": ""#fe4400"", ""font"": ""verdana-11px-rounded"", ""visible"": ""false""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,604,AttackBotWindow/HorizontalSeparator,HorizontalSeparator,,,"{""anchors.left"": ""parent.left"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""closeButton.top"", ""margin-bottom"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,610,AttackBotWindow/Button#closeButton,Button,,closeButton,"{""id"": ""closeButton"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""parent.bottom"", ""size"": ""45 21"", ""text"": ""Close"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/AttackBot.otui,618,AttackBotWindow/Button#settings,Button,,settings,"{""id"": ""settings"", ""anchors.left"": ""parent.left"", ""size"": ""50 21"", ""font"": ""cipsoftFont"", ""text"": ""Settings""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,1,BotServerData,BotServerData,Panel,,"{""size"": ""340 70"", ""image-source"": ""/images/ui/window"", ""image-border"": ""6"", ""padding"": ""3""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,7,BotServerData/Label#label,Label,,label,"{""id"": ""label"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""anchors.right"": ""parent.right"", ""text-align"": ""center""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,15,BotServerData/Label#label,Label,,label,"{""id"": ""label"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-top"": ""23"", ""text-align"": ""center"", ""text"": ""Channel Name:"", ""margin-left"": ""6""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,24,BotServerData/TextEdit#Channel,TextEdit,,Channel,"{""id"": ""Channel"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""prev.right"", ""margin-top"": ""20"", ""width"": ""150"", ""margin-left"": ""5"", ""text-align"": ""center""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,33,BotServerData/Button#Random,Button,,Random,"{""id"": ""Random"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""anchors.right"": ""parent.right"", ""text-align"": ""center"", ""text"": ""Randomize"", ""margin-left"": ""6"", ""margin-right"": ""6""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,43,BotServerData/Label#label,Label,,label,"{""id"": ""label"", ""anchors.left"": ""parent.left"", ""anchors.bottom"": ""parent.bottom"", ""margin-left"": ""6"", ""margin-bottom"": ""4"", ""text-align"": ""center"", ""text"": ""Status:""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,52,BotServerData/BotLabel#ServerStatus,BotLabel,,ServerStatus,"{""id"": ""ServerStatus"", ""anchors.left"": ""prev.right"", ""anchors.bottom"": ""parent.bottom"", ""margin-left"": ""10"", ""margin-bottom"": ""4"", ""text-align"": ""center"", ""text"": ""CONNECTED""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,61,BotServerData/BotLabel#Participants,BotLabel,,Participants,"{""id"": ""Participants"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""parent.bottom"", ""margin-right"": ""8"", ""margin-bottom"": ""4"", ""text-align"": ""center""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,69,BotServerData/UIWidget#Members,UIWidget,,Members,"{""id"": ""Members"", ""anchors.right"": ""Participants.left"", ""anchors.bottom"": ""parent.bottom"", ""size"": ""80 21"", ""text-align"": ""center"", ""text"": ""Members:""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,77,FeaturePanel,FeaturePanel,Panel,,"{""size"": ""340 150"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""5"", ""padding"": ""3""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,83,FeaturePanel/Label#title,Label,,title,"{""id"": ""title"", ""anchors.top"": ""parent.top"", ""text-align"": ""center"", ""text"": ""Features""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,90,FeaturePanel/HorizontalSeparator#sep,HorizontalSeparator,,sep,"{""id"": ""sep"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""parent.left"", ""anchors.right"": ""parent.right"", ""margin-top"": ""2""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,97,FeaturePanel/BotSwitch#Feature1,BotSwitch,,Feature1,"{""id"": ""Feature1"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""parent.left"", ""margin-left"": ""3"", ""margin-top"": ""5"", ""text"": ""Mana info""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,105,FeaturePanel/BotSwitch#Feature2,BotSwitch,,Feature2,"{""id"": ""Feature2"", ""anchors.top"": ""sep.bottom"", ""anchors.left"": ""prev.right"", ""margin-top"": ""5"", ""margin-left"": ""5"", ""text"": ""MWall info""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,113,FeaturePanel/BotSwitch#Feature3,BotSwitch,,Feature3,"{""id"": ""Feature3"", ""anchors.top"": ""sep.bottom"", ""anchors.left"": ""prev.right"", ""margin-top"": ""5"", ""margin-left"": ""5"", ""text"": ""Send Vocation""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,121,FeaturePanel/BotSwitch#Feature4,BotSwitch,,Feature4,"{""id"": ""Feature4"", ""anchors.top"": ""prev.bottom"", ""anchors.left"": ""parent.left"", ""margin-top"": ""3"", ""margin-left"": ""3"", ""text"": ""Outfit Vocation""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,129,FeaturePanel/BotSwitch#Feature5,BotSwitch,,Feature5,"{""id"": ""Feature5"", ""anchors.bottom"": ""prev.bottom"", ""anchors.left"": ""prev.right"", ""margin-top"": ""3"", ""margin-left"": ""5"", ""text"": ""Broadcasts""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,138,FeaturePanel/TextEdit#broadcastText,TextEdit,,broadcastText,"{""id"": ""broadcastText"", ""anchors.bottom"": ""parent.bottom"", ""anchors.left"": ""parent.left"", ""anchors.right"": ""parent.right"", ""margin-left"": ""3"", ""margin-bottom"": ""3"", ""margin-right"": ""80""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,147,FeaturePanel/Button#Broadcast,Button,,Broadcast,"{""id"": ""Broadcast"", ""anchors.top"": ""prev.top"", ""anchors.left"": ""prev.right"", ""anchors.right"": ""parent.right"", ""margin-right"": ""3"", ""margin-left"": ""3"", ""height"": ""22"", ""text"": ""Broadcast""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,157,BotServerWindow,BotServerWindow,MainWindow,,"{""size"": ""370 310""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,162,BotServerWindow/BotServerData#Data,BotServerData,,Data,"{""id"": ""Data"", ""anchors.top"": ""parent.top""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,167,BotServerWindow/FeaturePanel#Features,FeaturePanel,,Features,"{""id"": ""Features"", ""anchors.top"": ""prev.bottom"", ""margin-top"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,173,BotServerWindow/HorizontalSeparator#separator,HorizontalSeparator,,separator,"{""id"": ""separator"", ""anchors.right"": ""parent.right"", ""anchors.left"": ""parent.left"", ""anchors.bottom"": ""closeButton.top"", ""margin-bottom"": ""8""}"
modules/game_bot/default_configs/vBot_4.7/vBot/BotServer.otui,180,BotServerWindow/Button#closeButton,Button,,closeButton,"{""id"": ""closeButton"", ""font"": ""cipsoftFont"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""parent.bottom"", ""size"": ""45 21"", ""margin-top"": ""15"", ""margin-right"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,1,AttackComboBoxPopupMenu,AttackComboBoxPopupMenu,ComboBoxPopupMenu,,{}
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,2,AttackComboBoxPopupMenuButton,AttackComboBoxPopupMenuButton,ComboBoxPopupMenuButton,,{}
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,3,AttackComboBox,AttackComboBox,ComboBox,,"{""self"": ""addOption(\""COMMAND TARGET\"")""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,8,FollowComboBoxPopupMenu,FollowComboBoxPopupMenu,ComboBoxPopupMenu,,{}
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,9,FollowComboBoxPopupMenuButton,FollowComboBoxPopupMenuButton,ComboBoxPopupMenuButton,,{}
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,10,FollowComboBox,FollowComboBox,ComboBox,,"{""self"": ""addOption(\""SERVER LEADER\"")""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,17,ComboTrigger#trigger,ComboTrigger,Panel,trigger,"{""id"": ""trigger"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""450 72""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,24,ComboTrigger#trigger/Label#triggerLabel1,Label,,triggerLabel1,"{""id"": ""triggerLabel1"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""parent.top"", ""text"": ""On Say"", ""margin-top"": ""8"", ""margin-left"": ""5"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,33,ComboTrigger#trigger/Label#leaderLabel,Label,,leaderLabel,"{""id"": ""leaderLabel"", ""anchors.left"": ""triggerLabel1.right"", ""anchors.top"": ""triggerLabel1.top"", ""text"": ""Leader:"", ""margin-left"": ""35""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,40,ComboTrigger#trigger/TextEdit#onSayLeader,TextEdit,,onSayLeader,"{""id"": ""onSayLeader"", ""anchors.left"": ""leaderLabel.right"", ""anchors.top"": ""leaderLabel.top"", ""anchors.bottom"": ""leaderLabel.bottom"", ""margin-left"": ""5"", ""width"": ""120"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,49,ComboTrigger#trigger/Label#phrase,Label,,phrase,"{""id"": ""phrase"", ""anchors.left"": ""onSayLeader.right"", ""anchors.top"": ""onSayLeader.top"", ""text"": ""Phrase:"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,56,ComboTrigger#trigger/TextEdit#onSayPhrase,TextEdit,,onSayPhrase,"{""id"": ""onSayPhrase"", ""anchors.left"": ""phrase.right"", ""anchors.top"": ""leaderLabel.top"", ""anchors.bottom"": ""leaderLabel.bottom"", ""margin-left"": ""5"", ""width"": ""120"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,65,ComboTrigger#trigger/CheckBox#onSayToggle,CheckBox,,onSayToggle,"{""id"": ""onSayToggle"", ""anchors.left"": ""onSayPhrase.right"", ""anchors.top"": ""onSayPhrase.top"", ""margin-top"": ""1"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,72,ComboTrigger#trigger/Label#triggerLabel2,Label,,triggerLabel2,"{""id"": ""triggerLabel2"", ""anchors.left"": ""triggerLabel1.left"", ""anchors.top"": ""triggerLabel1.bottom"", ""text"": ""On Shoot"", ""margin-top"": ""5"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,80,ComboTrigger#trigger/Label#leaderLabel1,Label,,leaderLabel1,"{""id"": ""leaderLabel1"", ""anchors.left"": ""triggerLabel2.right"", ""anchors.top"": ""triggerLabel2.top"", ""text"": ""Leader:"", ""margin-left"": ""24""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,87,ComboTrigger#trigger/TextEdit#onShootLeader,TextEdit,,onShootLeader,"{""id"": ""onShootLeader"", ""anchors.left"": ""leaderLabel1.right"", ""anchors.top"": ""leaderLabel1.top"", ""anchors.bottom"": ""leaderLabel1.bottom"", ""anchors.right"": ""onSayPhrase.right"", ""margin-left"": ""5"", ""width"": ""120"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,97,ComboTrigger#trigger/CheckBox#onShootToggle,CheckBox,,onShootToggle,"{""id"": ""onShootToggle"", ""anchors.left"": ""onShootLeader.right"", ""anchors.top"": ""onShootLeader.top"", ""margin-top"": ""1"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,104,ComboTrigger#trigger/Label#triggerLabel3,Label,,triggerLabel3,"{""id"": ""triggerLabel3"", ""anchors.left"": ""triggerLabel2.left"", ""anchors.top"": ""triggerLabel2.bottom"", ""text"": ""On Cast"", ""margin-top"": ""5"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,112,ComboTrigger#trigger/Label#leaderLabel2,Label,,leaderLabel2,"{""id"": ""leaderLabel2"", ""anchors.left"": ""triggerLabel3.right"", ""anchors.top"": ""triggerLabel3.top"", ""text"": ""Leader:"", ""margin-left"": ""32""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,119,ComboTrigger#trigger/TextEdit#onCastLeader,TextEdit,,onCastLeader,"{""id"": ""onCastLeader"", ""anchors.left"": ""leaderLabel2.right"", ""anchors.top"": ""leaderLabel2.top"", ""anchors.bottom"": ""leaderLabel2.bottom"", ""anchors.right"": ""onSayPhrase.right"", ""margin-left"": ""5"", ""width"": ""120"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,129,ComboTrigger#trigger/CheckBox#onCastToggle,CheckBox,,onCastToggle,"{""id"": ""onCastToggle"", ""anchors.left"": ""onCastLeader.right"", ""anchors.top"": ""onCastLeader.top"", ""margin-top"": ""1"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,136,ComboActions#actions,ComboActions,Panel,actions,"{""id"": ""actions"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""220 100""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,143,ComboActions#actions/Label#label1,Label,,label1,"{""id"": ""label1"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""parent.top"", ""text"": ""Follow:"", ""margin-top"": ""5"", ""margin-left"": ""3"", ""height"": ""15"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,153,ComboActions#actions/FollowComboBox#followLeader,FollowComboBox,,followLeader,"{""id"": ""followLeader"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""margin-left"": ""7"", ""height"": ""15"", ""width"": ""145"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,162,ComboActions#actions/CheckBox#followLeaderToggle,CheckBox,,followLeaderToggle,"{""id"": ""followLeaderToggle"", ""anchors.left"": ""followLeader.right"", ""anchors.top"": ""followLeader.top"", ""margin-top"": ""2"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,169,ComboActions#actions/Label#label2,Label,,label2,"{""id"": ""label2"", ""anchors.left"": ""label1.left"", ""anchors.top"": ""label1.bottom"", ""margin-top"": ""5"", ""text"": ""Attack:"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,177,ComboActions#actions/AttackComboBox#attackLeaderTarget,AttackComboBox,,attackLeaderTarget,"{""id"": ""attackLeaderTarget"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""margin-left"": ""5"", ""height"": ""15"", ""width"": ""145"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,186,ComboActions#actions/CheckBox#attackLeaderTargetToggle,CheckBox,,attackLeaderTargetToggle,"{""id"": ""attackLeaderTargetToggle"", ""anchors.left"": ""attackLeaderTarget.right"", ""anchors.top"": ""attackLeaderTarget.top"", ""margin-top"": ""2"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,193,ComboActions#actions/Label#label3,Label,,label3,"{""id"": ""label3"", ""anchors.left"": ""label2.left"", ""anchors.top"": ""label2.bottom"", ""margin-top"": ""5"", ""text"": ""Spell:"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,201,ComboActions#actions/TextEdit#attackSpell,TextEdit,,attackSpell,"{""id"": ""attackSpell"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""anchors.right"": ""attackLeaderTarget.right"", ""margin-left"": ""17"", ""height"": ""15"", ""width"": ""145"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,211,ComboActions#actions/CheckBox#attackSpellToggle,CheckBox,,attackSpellToggle,"{""id"": ""attackSpellToggle"", ""anchors.left"": ""attackSpell.right"", ""anchors.top"": ""attackSpell.top"", ""margin-top"": ""2"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,218,ComboActions#actions/Label#label4,Label,,label4,"{""id"": ""label4"", ""anchors.left"": ""label3.left"", ""anchors.top"": ""label3.bottom"", ""margin-top"": ""15"", ""text"": ""Attack Item:"", ""color"": ""#ffaa00""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,226,ComboActions#actions/BotItem#attackItem,BotItem,,attackItem,"{""id"": ""attackItem"", ""anchors.left"": ""prev.right"", ""margin-left"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,232,ComboActions#actions/CheckBox#attackItemToggle,CheckBox,,attackItemToggle,"{""id"": ""attackItemToggle"", ""anchors.left"": ""prev.right"", ""margin-left"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,238,ComboActions#actions/BotSwitch#commandsToggle,BotSwitch,,commandsToggle,"{""id"": ""commandsToggle"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""attackItem.top"", ""anchors.right"": ""attackSpellToggle.right"", ""anchors.bottom"": ""attackItem.bottom"", ""margin-left"": ""5"", ""text"": ""Leader Commands"", ""text-wrap"": ""true"", ""multiline"": ""true""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,249,BotServer#server,BotServer,Panel,server,"{""id"": ""server"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""220 100""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,256,BotServer#server/Label#labelX,Label,,labelX,"{""id"": ""labelX"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""parent.top"", ""text"": ""Leader:"", ""height"": ""15"", ""color"": ""#ffaa00"", ""margin-left"": ""3"", ""margin-top"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,266,BotServer#server/TextEdit#botServerLeader,TextEdit,,botServerLeader,"{""id"": ""botServerLeader"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""anchors.right"": ""parent.right"", ""margin-right"": ""3"", ""margin-left"": ""9"", ""height"": ""15"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,276,BotServer#server/Button#partyButton,Button,,partyButton,"{""id"": ""partyButton"", ""anchors.left"": ""labelX.left"", ""anchors.top"": ""botServerLeader.bottom"", ""margin-top"": ""5"", ""height"": ""30"", ""text"": ""Join Party"", ""text-wrap"": ""true"", ""multiline"": ""true""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,286,BotServer#server/BotSwitch#botServerToggle,BotSwitch,,botServerToggle,"{""id"": ""botServerToggle"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""botServerLeader.bottom"", ""anchors.right"": ""parent.right"", ""height"": ""30"", ""margin-left"": ""3"", ""margin-right"": ""3"", ""margin-top"": ""5"", ""text"": ""Server Enabled""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,297,BotServer#server/BotSwitch#targetServerLeaderToggle,BotSwitch,,targetServerLeaderToggle,"{""id"": ""targetServerLeaderToggle"", ""anchors.left"": ""partyButton.left"", ""anchors.top"": ""partyButton.bottom"", ""anchors.right"": ""partyButton.right"", ""margin-top"": ""3"", ""height"": ""30"", ""text"": ""Leader Targets""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,306,BotServer#server/BotSwitch#Triggers,BotSwitch,,Triggers,"{""id"": ""Triggers"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""partyButton.bottom"", ""anchors.right"": ""parent.right"", ""margin-top"": ""3"", ""height"": ""30"", ""margin-left"": ""3"", ""margin-right"": ""3"", ""text"": ""Triggers""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,317,ComboWindow,ComboWindow,MainWindow,,"{""size"": ""500 280""}"
